Date,Open,High,Low,Close,Volume
2016-07-21,1.87,1.87,1.82,1.82,69331200.0
2016-07-22,1.83,1.84,1.82,1.83,38452900.0
2016-07-25,1.84,1.86,1.83,1.84,77493000.0
2016-07-26,1.85,1.85,1.82,1.82,24585600.0
2016-07-27,1.83,1.85,1.82,1.84,33928900.0
2016-07-28,1.84,1.87,1.83,1.84,103449400.0
2016-07-29,1.85,1.86,1.84,1.84,58604900.0
2016-08-01,1.84,1.86,1.82,1.82,44466000.0
2016-08-02,1.82,1.83,1.8,1.81,22042800.0
2016-08-03,1.81,1.83,1.8,1.82,21960300.0
2016-08-04,1.82,1.83,1.81,1.82,20574800.0
2016-08-05,1.82,1.83,1.8,1.8,22364700.0
2016-08-08,1.81,1.82,1.8,1.82,52268500.0
2016-08-09,1.82,1.83,1.81,1.83,32208200.0
2016-08-10,1.83,1.83,1.8,1.82,23966100.0
2016-08-11,1.81,1.83,1.8,1.81,28556200.0
2016-08-15,1.81,1.84,1.8,1.83,72708600.0
2016-08-16,1.83,1.84,1.8,1.81,33017500.0
2016-08-17,1.82,1.82,1.77,1.79,42814300.0
2016-08-18,1.78,1.8,1.78,1.79,31182700.0
2016-08-19,1.8,1.8,1.78,1.78,15106000.0
2016-08-22,1.78,1.8,1.77,1.78,15517600.0
2016-08-23,1.78,1.8,1.77,1.78,12876500.0
2016-08-24,1.78,1.83,1.77,1.8,140356800.0
2016-08-25,1.81,1.81,1.79,1.79,26154600.0
2016-08-26,1.8,1.81,1.79,1.8,16854000.0
2016-08-29,1.8,1.8,1.78,1.78,16249000.0
2016-08-30,1.78,1.8,1.78,1.79,10052500.0
2016-08-31,1.79,1.81,1.79,1.79,18565800.0
2016-09-01,1.8,1.8,1.78,1.78,11516300.0
2016-09-02,1.78,1.78,1.74,1.75,48345700.0
2016-09-05,1.75,1.76,1.69,1.7,55833900.0
2016-09-06,1.7,1.72,1.69,1.7,12825200.0
2016-09-07,1.71,1.74,1.71,1.71,29082800.0
2016-09-08,1.71,1.72,1.63,1.64,54644700.0
2016-09-09,1.64,1.66,1.61,1.63,31455300.0
2016-09-12,1.6,1.62,1.58,1.58,23949000.0
2016-09-13,1.6,1.62,1.59,1.62,21884400.0
