Date,Open,High,Low,Close,Volume
2017-06-19,77.0,78.25,76.75,77.25,2362300.0
2017-06-20,77.5,78.5,77.25,77.25,2647800.0
2017-06-21,77.25,78.0,77.0,77.25,1427000.0
2017-06-22,77.75,78.25,77.25,77.5,2210100.0
2017-06-23,77.75,78.0,77.0,77.0,1777100.0
2017-06-26,77.25,77.75,77.0,77.5,2755600.0
2017-06-27,77.5,78.25,77.0,77.25,3273800.0
2017-06-28,77.5,78.25,77.25,77.5,3752900.0
2017-06-29,77.75,78.0,77.25,77.5,1207300.0
2017-06-30,77.5,77.5,74.75,76.0,7573000.0
2017-07-03,76.0,77.0,75.75,76.0,2642700.0
2017-07-04,76.0,76.25,74.75,75.0,3774000.0
2017-07-05,74.5,75.0,71.5,72.0,15991500.0
2017-07-06,72.0,72.0,70.25,71.5,8854500.0
2017-07-07,71.75,73.25,71.5,72.75,6094500.0
2017-07-11,73.5,73.5,73.0,73.0,4028200.0
2017-07-12,73.5,75.0,73.25,74.75,8388100.0
2017-07-13,75.0,76.75,75.0,76.75,12427000.0
2017-07-14,77.0,78.0,76.75,78.0,5772500.0
2017-07-17,77.75,77.75,74.75,74.75,6073300.0
2017-07-18,74.75,75.75,74.0,74.75,6853500.0
2017-07-19,75.0,75.0,74.0,74.25,2796700.0
2017-07-20,74.25,74.75,73.25,73.5,3288600.0
2017-07-21,73.75,74.25,73.25,74.0,2778200.0
2017-07-24,74.0,74.5,73.75,73.75,1107400.0
2017-07-25,73.75,74.5,72.0,72.5,5074000.0
2017-07-26,72.5,73.25,72.25,72.5,3982900.0
2017-07-27,72.5,73.75,72.5,73.0,5108700.0
2017-07-31,73.0,74.5,72.75,73.75,5641800.0
2017-08-01,73.5,74.0,72.75,72.75,3578000.0
2017-08-02,73.0,73.5,72.75,73.25,2221800.0
2017-08-03,73.25,73.25,72.5,72.75,2552000.0
2017-08-04,72.75,73.0,72.5,72.75,1162300.0
2017-08-07,72.5,73.25,72.5,72.75,668300.0
2017-08-08,72.75,73.25,72.5,73.25,2176800.0
2017-08-09,73.25,73.5,72.0,72.75,1263200.0
2017-08-10,72.5,73.25,72.5,72.75,855800.0
2017-08-11,72.5,73.0,72.25,72.75,1364400.0
2017-08-15,72.75,73.0,72.25,72.5,1873500.0
2017-08-16,72.25,72.75,72.25,72.5,1382200.0
2017-08-17,72.25,72.5,70.75,71.5,4736800.0
2017-08-18,71.25,71.5,69.5,70.25,4958500.0
2017-08-21,70.25,72.25,69.5,72.0,5679500.0
2017-08-22,72.0,73.0,71.5,72.5,3615700.0
2017-08-23,73.0,73.25,72.5,72.75,2596800.0
2017-08-24,72.75,74.5,72.75,74.0,3063100.0
2017-08-25,73.75,73.75,73.0,73.25,1586700.0
2017-08-28,74.25,74.25,74.25,74.25,224300.0
2017-08-29,74.25,77.0,74.25,75.5,8348000.0
2017-08-30,75.75,75.75,74.25,74.75,4543900.0
2017-08-31,74.75,75.0,74.5,74.75,2586300.0
2017-09-01,75.0,75.75,74.75,75.0,1730400.0
2017-09-04,75.0,75.25,74.0,74.25,2626200.0
2017-09-05,74.25,74.5,73.25,73.75,2335500.0
2017-09-06,73.5,75.5,73.25,75.5,3058800.0
